10     1.300  328.160  298.160    0.015    0.200  278.160    0.300  303.160
11     1.300  328.160  298.160    0.015    0.300  288.160    0.300  313.160
12     1.300  328.160  298.160    0.015    0.200  281.160    0.300  308.160
13     1.300  328.160  298.160    0.015    0.300  288.160    0.300  313.160
Soil   Refl_vis   Refl_nir
1      0.110    0.225
2      0.110    0.225
3      0.110    0.225
4      0.110    0.225
5      0.110    0.225
6      0.110    0.225
7      0.110    0.225
8      0.110    0.225
9      0.300    0.350
10     0.110    0.225
11     0.300    0.350
12     0.100    0.150
13     0.800    0.850
wrapper does not read beyond this line

The vegetation types are:
# type  Name
1  C3  Tall Broadleaf-Evergreen Trees
             Ref: Stanford Group, Sellers et al. (1989)
2  C3  Tall Broadleaf-Deciduous Trees
             Ref: Klink and Willmott (1985), Turner (1974), Miller (1972)
3  C3  Tall Broadleaf and Needleleaf Trees
             Ref: Klink and Willmott (1985), Turner (1974), Miller (1972)
4  C3  Tall Needleleaf Trees
             Ref: Klink and Willmott (1985), Strebel et al. (1982)
5  C3  Tall Needleleaf-DECIDUOUS Trees
             Ref: Klink and Willmott (1985), Strebel et al. (1982)
6  C4  Short Vegetation, Same as Types 6, 7, 8, and 11 (Stanford-Carnegie)
             Ref: Klink and Willmott (1985), Turner (1974), Miller (1972)
7  C4  Short Vegetation: Ground Cover (Maize Optical Properties)
             Ref: Klink and Willmott (1985), Miller (1972), Sellers (PC*)
8  C4  Short Vegetation: Ground Cover (Maize Optical Properties)
             Ref: Klink and Willmott (1985), Miller (1972), Sellers (PC*)
9  C3  Short Broadleaf Shrubs with Bare Soil
             Ref: Klink and Willmott (1985), Turner (1974), Miller (1972),
                  Sellers (PC)
10 C3  Short Ground Cover (Tundra)
             Ref: Klink and Willmott (1985), Turner (1974), Miller (1972),
                  Sellers (PC)
11 C4  No Vegetation (Low Latitude Desert)
             Ref: Sellers (PC) and DORMAN
12 C3  Agriculture (Wheat) and C3 Grasslands
             Ref: Sellers and Dorman (1987), Turner (1974), and Dorman
13 C4  ice
             Ref: Sellers (PC) and Dorman

* personal communication

Modifications:
  Kevin Schaefer reformatted table to make it readable (5/22/00)
